ID	Name	Product
GUT_GENOME147598_02889	NA	hypothetical protein
GUT_GENOME147598_02890	NA	hypothetical protein
GUT_GENOME147598_02891	cynT	Carbonic anhydrase 1
GUT_GENOME147598_02892	rhtC_3	Threonine efflux protein
GUT_GENOME147598_02893	glpR_3	Glycerol-3-phosphate regulon repressor
GUT_GENOME147598_02894	NA	hypothetical protein
GUT_GENOME147598_02895	cmlA	Chloramphenicol acetyltransferase 2
GUT_GENOME147598_02896	appA	Oligopeptide-binding protein AppA
GUT_GENOME147598_02897	gsiC_3	Glutathione transport system permease protein GsiC
GUT_GENOME147598_02898	gsiD_2	Glutathione transport system permease protein GsiD
GUT_GENOME147598_02899	ddpD	putative D%2CD-dipeptide transport ATP-binding protein DdpD
GUT_GENOME147598_02900	oppF_1	Oligopeptide transport ATP-binding protein OppF
GUT_GENOME147598_02901	NA	hypothetical protein
GUT_GENOME147598_02902	NA	hypothetical protein
GUT_GENOME147598_02903	NA	hypothetical protein
GUT_GENOME147598_02904	stp_2	Multidrug resistance protein Stp
GUT_GENOME147598_02905	dmlR_13	HTH-type transcriptional regulator DmlR
GUT_GENOME147598_02906	NA	hypothetical protein
GUT_GENOME147598_02907	NA	Isoxanthopterin deaminase
GUT_GENOME147598_02908	ribY	Riboflavin-binding protein RibY
GUT_GENOME147598_02909	hdfR_2	HTH-type transcriptional regulator HdfR
GUT_GENOME147598_02910	yeaX_2	Carnitine monooxygenase reductase subunit
GUT_GENOME147598_02911	codAch2	Pterin deaminase
GUT_GENOME147598_02912	rutC_2	Putative aminoacrylate peracid reductase RutC
GUT_GENOME147598_02913	crnA	Creatinine amidohydrolase
GUT_GENOME147598_02914	NA	hypothetical protein
GUT_GENOME147598_02915	btuD_4	Vitamin B12 import ATP-binding protein BtuD
GUT_GENOME147598_02916	ribX_2	Riboflavin transport system permease protein RibX
GUT_GENOME147598_02917	NA	hypothetical protein
GUT_GENOME147598_02918	NA	hypothetical protein
GUT_GENOME147598_02919	NA	hypothetical protein
GUT_GENOME147598_02920	NA	hypothetical protein
GUT_GENOME147598_02921	cynR_2	HTH-type transcriptional regulator CynR
GUT_GENOME147598_02922	scoA	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit A
GUT_GENOME147598_02923	scoB	putative succinyl-CoA:3-ketoacid coenzyme A transferase subunit B
GUT_GENOME147598_02924	thlA_2	Acetyl-CoA acetyltransferase
GUT_GENOME147598_02925	hbd	3-hydroxybutyryl-CoA dehydrogenase
GUT_GENOME147598_02926	NA	hypothetical protein
GUT_GENOME147598_02927	bdhA	D-beta-hydroxybutyrate dehydrogenase
GUT_GENOME147598_02928	benM_3	HTH-type transcriptional regulator BenM
GUT_GENOME147598_02929	alsD	Alpha-acetolactate decarboxylase
GUT_GENOME147598_02930	budB	Acetolactate synthase%2C catabolic
GUT_GENOME147598_02931	budC	Diacetyl reductase [(S)-acetoin forming]
GUT_GENOME147598_02932	NA	hypothetical protein
GUT_GENOME147598_02933	NA	hypothetical protein
GUT_GENOME147598_02934	mexB_1	Multidrug resistance protein MexB
GUT_GENOME147598_02935	acrB_2	Multidrug efflux pump subunit AcrB
GUT_GENOME147598_02936	NA	hypothetical protein
GUT_GENOME147598_02937	phoP_2	Alkaline phosphatase synthesis transcriptional regulatory protein PhoP
GUT_GENOME147598_02938	rstB_2	Sensor protein RstB
GUT_GENOME147598_02939	NA	hypothetical protein
GUT_GENOME147598_02940	ykfA	putative murein peptide carboxypeptidase
GUT_GENOME147598_02941	NA	hypothetical protein
GUT_GENOME147598_02942	NA	hypothetical protein
GUT_GENOME147598_02943	NA	hypothetical protein
GUT_GENOME147598_02944	NA	hypothetical protein
GUT_GENOME147598_02945	NA	hypothetical protein
GUT_GENOME147598_02946	dsbE	Thiol:disulfide interchange protein DsbE
GUT_GENOME147598_02947	ccmF	Cytochrome c-type biogenesis protein CcmF
GUT_GENOME147598_02948	ccmE	Cytochrome c-type biogenesis protein CcmE
GUT_GENOME147598_02949	NA	hypothetical protein
GUT_GENOME147598_02950	ccmC	Heme exporter protein C
GUT_GENOME147598_02951	ccmB	Heme exporter protein B
GUT_GENOME147598_02952	ccmA	Cytochrome c biogenesis ATP-binding export protein CcmA
GUT_GENOME147598_02953	NA	Gluconate 2-dehydrogenase cytochrome c subunit
GUT_GENOME147598_02954	NA	Gluconate 2-dehydrogenase flavoprotein
GUT_GENOME147598_02955	NA	Gluconate 2-dehydrogenase subunit 3
GUT_GENOME147598_02956	NA	hypothetical protein
GUT_GENOME147598_02957	potA_4	Spermidine/putrescine import ATP-binding protein PotA
GUT_GENOME147598_02958	NA	hypothetical protein
GUT_GENOME147598_02959	NA	hypothetical protein
GUT_GENOME147598_02960	hcxB	Hydroxycarboxylate dehydrogenase B
GUT_GENOME147598_02961	fdhF_3	Formate dehydrogenase H
GUT_GENOME147598_02962	hipO_4	Hippurate hydrolase
GUT_GENOME147598_02963	ycaD_2	putative MFS-type transporter YcaD
GUT_GENOME147598_02964	NA	hypothetical protein
GUT_GENOME147598_02965	mdtM_2	Multidrug resistance protein MdtM
GUT_GENOME147598_02966	NA	hypothetical protein
GUT_GENOME147598_02967	NA	hypothetical protein
GUT_GENOME147598_02968	glnQ_6	Glutamine transport ATP-binding protein GlnQ
GUT_GENOME147598_02969	artQ_2	Arginine transport system permease protein ArtQ
GUT_GENOME147598_02970	glnH_3	Glutamine-binding periplasmic protein
GUT_GENOME147598_02971	NA	hypothetical protein
GUT_GENOME147598_02972	NA	hypothetical protein
GUT_GENOME147598_02973	feuC	Iron-uptake system permease protein FeuC
GUT_GENOME147598_02974	yfiZ	putative siderophore transport system permease protein YfiZ
GUT_GENOME147598_02975	yusV	putative siderophore transport system ATP-binding protein YusV
GUT_GENOME147598_02976	fhuA_2	Ferrichrome outer membrane transporter/phage receptor
GUT_GENOME147598_02977	ssuB_3	Aliphatic sulfonates import ATP-binding protein SsuB
GUT_GENOME147598_02978	NA	hypothetical protein
GUT_GENOME147598_02979	NA	hypothetical protein
GUT_GENOME147598_02980	ssuA_2	Putative aliphatic sulfonates-binding protein
GUT_GENOME147598_02981	ydbM	Putative acyl-CoA dehydrogenase YdbM
GUT_GENOME147598_02982	msuD_1	Methanesulfonate monooxygenase
GUT_GENOME147598_02983	gltC_3	HTH-type transcriptional regulator GltC
GUT_GENOME147598_02984	NA	3-mercaptopropionate dioxygenase
GUT_GENOME147598_02985	glpE_1	Thiosulfate sulfurtransferase GlpE
GUT_GENOME147598_02986	NA	hypothetical protein
GUT_GENOME147598_02987	mhpT	3-(3-hydroxy-phenyl)propionate transporter
GUT_GENOME147598_02988	mhpE_2	4-hydroxy-2-oxovalerate aldolase
GUT_GENOME147598_02989	mhpF	Acetaldehyde dehydrogenase
GUT_GENOME147598_02990	mhpD	2-keto-4-pentenoate hydratase
GUT_GENOME147598_02991	mhpC	2-hydroxy-6-oxononadienedioate/2-hydroxy-6-oxononatrienedioate hydrolase
GUT_GENOME147598_02992	mhpB	2%2C3-dihydroxyphenylpropionate/2%2C3-dihydroxicinnamic acid 1%2C2-dioxygenase
GUT_GENOME147598_02993	mhpA	3-(3-hydroxy-phenyl)propionate/3-hydroxycinnamic acid hydroxylase
GUT_GENOME147598_02994	kdgR_1	Transcriptional regulator KdgR
GUT_GENOME147598_02995	NA	putative protein
GUT_GENOME147598_02996	NA	putative ABC transporter permease protein
GUT_GENOME147598_02997	NA	putative ABC transporter ATP-binding protein
GUT_GENOME147598_02998	NA	hypothetical protein
GUT_GENOME147598_02999	ydiB_2	Quinate/shikimate dehydrogenase
GUT_GENOME147598_03000	dgoT_1	D-galactonate transporter
GUT_GENOME147598_03001	NA	hypothetical protein
GUT_GENOME147598_03002	nicS	HTH-type transcriptional repressor NicS
GUT_GENOME147598_03003	fumD	Fumarase D
GUT_GENOME147598_03004	pykF	Pyruvate kinase I
GUT_GENOME147598_03005	lpp	Major outer membrane prolipoprotein Lpp
GUT_GENOME147598_03006	ynhG	putative L%2CD-transpeptidase YnhG
GUT_GENOME147598_03007	sufE	Cysteine desulfuration protein SufE
GUT_GENOME147598_03008	sufS	Cysteine desulfurase
GUT_GENOME147598_03009	sufD	FeS cluster assembly protein SufD
GUT_GENOME147598_03010	sufC	putative ATP-dependent transporter SufC
GUT_GENOME147598_03011	sufB	FeS cluster assembly protein SufB
GUT_GENOME147598_03012	sufA	Protein SufA
GUT_GENOME147598_03013	NA	hypothetical protein
GUT_GENOME147598_03014	NA	hypothetical protein
GUT_GENOME147598_03015	NA	hypothetical protein
GUT_GENOME147598_03016	lldD_1	L-lactate dehydrogenase
GUT_GENOME147598_03017	cnrA	Nickel and cobalt resistance protein CnrA
GUT_GENOME147598_03018	mdtA_2	Multidrug resistance protein MdtA
GUT_GENOME147598_03019	NA	hypothetical protein
GUT_GENOME147598_03020	NA	hypothetical protein
GUT_GENOME147598_03021	NA	hypothetical protein
GUT_GENOME147598_03022	btuF_3	Vitamin B12-binding protein
GUT_GENOME147598_03023	hmuU_2	Hemin transport system permease protein HmuU
GUT_GENOME147598_03024	fecE	Fe(3+) dicitrate transport ATP-binding protein FecE
GUT_GENOME147598_03025	mdtH_2	Multidrug resistance protein MdtH
GUT_GENOME147598_03026	xecA1	2-hydroxypropyl-CoM lyase
GUT_GENOME147598_03027	NA	hypothetical protein
GUT_GENOME147598_03028	NA	hypothetical protein
GUT_GENOME147598_03029	NA	hypothetical protein
GUT_GENOME147598_03030	NA	hypothetical protein
GUT_GENOME147598_03031	menI	1%2C4-dihydroxy-2-naphthoyl-CoA hydrolase
GUT_GENOME147598_03032	NA	putative protein
GUT_GENOME147598_03033	ydiK	Putative transport protein YdiK
GUT_GENOME147598_03034	ppsA	Phosphoenolpyruvate synthase
GUT_GENOME147598_03035	ppsR	Phosphoenolpyruvate synthase regulatory protein
GUT_GENOME147598_03036	aroH	Phospho-2-dehydro-3-deoxyheptonate aldolase%2C Trp-sensitive
GUT_GENOME147598_03037	NA	hypothetical protein
GUT_GENOME147598_03038	NA	hypothetical protein
GUT_GENOME147598_03039	mepS_1	Murein DD-endopeptidase MepS/Murein LD-carboxypeptidase
GUT_GENOME147598_03040	btuD_5	Vitamin B12 import ATP-binding protein BtuD
GUT_GENOME147598_03041	btuE	Thioredoxin/glutathione peroxidase BtuE
GUT_GENOME147598_03042	metQ_4	D-methionine-binding lipoprotein MetQ
GUT_GENOME147598_03043	btuC	Vitamin B12 import system permease protein BtuC
GUT_GENOME147598_03044	NA	hypothetical protein
GUT_GENOME147598_03045	NA	hypothetical protein
GUT_GENOME147598_03046	dadA_1	D-amino acid dehydrogenase
GUT_GENOME147598_03047	amnD	2-aminomuconate deaminase
GUT_GENOME147598_03048	ihfA	Integration host factor subunit alpha
GUT_GENOME147598_03049	pheT	Phenylalanine--tRNA ligase beta subunit
GUT_GENOME147598_03050	pheS	Phenylalanine--tRNA ligase alpha subunit
GUT_GENOME147598_03051	rplT	50S ribosomal protein L20
GUT_GENOME147598_03052	rpmI	50S ribosomal protein L35
GUT_GENOME147598_03053	infC	Translation initiation factor IF-3
GUT_GENOME147598_03054	thrS	Threonine--tRNA ligase
GUT_GENOME147598_03055	NA	hypothetical protein
GUT_GENOME147598_03056	NA	hypothetical protein
GUT_GENOME147598_03057	pfkB	ATP-dependent 6-phosphofructokinase isozyme 2
GUT_GENOME147598_03058	NA	hypothetical protein
GUT_GENOME147598_03059	NA	hypothetical protein
GUT_GENOME147598_03060	tonB	Protein TonB
GUT_GENOME147598_03061	yciI	Protein YciI
GUT_GENOME147598_03062	yceI	Protein YceI
GUT_GENOME147598_03063	NA	hypothetical protein
GUT_GENOME147598_03064	clsA_1	Cardiolipin synthase A
GUT_GENOME147598_03065	NA	hypothetical protein
GUT_GENOME147598_03066	NA	hypothetical protein
GUT_GENOME147598_03067	btuD_6	Vitamin B12 import ATP-binding protein BtuD
GUT_GENOME147598_03068	oppD_1	Oligopeptide transport ATP-binding protein OppD
GUT_GENOME147598_03069	oppC	Oligopeptide transport system permease protein OppC
GUT_GENOME147598_03070	oppB	Oligopeptide transport system permease protein OppB
GUT_GENOME147598_03071	oppA_2	Periplasmic oligopeptide-binding protein
GUT_GENOME147598_03072	NA	hypothetical protein
GUT_GENOME147598_03073	adhE_1	Aldehyde-alcohol dehydrogenase
GUT_GENOME147598_03074	tdk	Thymidine kinase
GUT_GENOME147598_03075	hns_1	DNA-binding protein H-NS
GUT_GENOME147598_03076	galU	UTP--glucose-1-phosphate uridylyltransferase
GUT_GENOME147598_03077	rssB	Regulator of RpoS
GUT_GENOME147598_03078	NA	putative NTE family protein
GUT_GENOME147598_03079	NA	hypothetical protein
GUT_GENOME147598_03080	purU	Formyltetrahydrofolate deformylase
GUT_GENOME147598_03081	NA	tRNA-Tyr(gta)
GUT_GENOME147598_03082	NA	tRNA-Tyr(gta)
GUT_GENOME147598_03083	lrpC	HTH-type transcriptional regulator LrpC
GUT_GENOME147598_03084	NA	hypothetical protein
GUT_GENOME147598_03085	narI	Respiratory nitrate reductase 1 gamma chain
GUT_GENOME147598_03086	narJ	Nitrate reductase molybdenum cofactor assembly chaperone NarJ
GUT_GENOME147598_03087	narH	Respiratory nitrate reductase 1 beta chain
GUT_GENOME147598_03088	narG	Respiratory nitrate reductase 1 alpha chain
GUT_GENOME147598_03089	narK	Nitrate/nitrite transporter NarK
GUT_GENOME147598_03090	narX	Nitrate/nitrite sensor protein NarX
GUT_GENOME147598_03091	narL	Nitrate/nitrite response regulator protein NarL
GUT_GENOME147598_03092	NA	Invasin
GUT_GENOME147598_03093	nasA	Nitrate reductase
GUT_GENOME147598_03094	norW_1	Nitric oxide reductase FlRd-NAD(+) reductase
GUT_GENOME147598_03095	cmpC	Bicarbonate transport ATP-binding protein CmpC
GUT_GENOME147598_03096	cmpB	Bicarbonate transport system permease protein CmpB
GUT_GENOME147598_03097	nrtA	Nitrate transport protein NrtA
GUT_GENOME147598_03098	nasR	Nitrate regulatory protein
GUT_GENOME147598_03099	ychN	Protein YchN
GUT_GENOME147598_03100	NA	hypothetical protein
GUT_GENOME147598_03101	chaC	Glutathione-specific gamma-glutamylcyclotransferase
GUT_GENOME147598_03102	chaB	Putative cation transport regulator ChaB
GUT_GENOME147598_03103	chaA	Sodium-potassium/proton antiporter ChaA
GUT_GENOME147598_03104	kdsA	2-dehydro-3-deoxyphosphooctonate aldolase
GUT_GENOME147598_03105	NA	hypothetical protein
GUT_GENOME147598_03106	ychQ	Protein YchQ
GUT_GENOME147598_03107	prmC	Release factor glutamine methyltransferase
GUT_GENOME147598_03108	prfA	Peptide chain release factor RF1
GUT_GENOME147598_03109	hemA	Glutamyl-tRNA reductase
GUT_GENOME147598_03110	lolB	Outer-membrane lipoprotein LolB
GUT_GENOME147598_03111	ispE	4-diphosphocytidyl-2-C-methyl-D-erythritol kinase
GUT_GENOME147598_03112	prs	Ribose-phosphate pyrophosphokinase
GUT_GENOME147598_03113	dauA_2	C4-dicarboxylic acid transporter DauA
GUT_GENOME147598_03114	NA	hypothetical protein
GUT_GENOME147598_03115	NA	hypothetical protein
GUT_GENOME147598_03116	pth	Peptidyl-tRNA hydrolase
GUT_GENOME147598_03117	ychF	Ribosome-binding ATPase YchF
GUT_GENOME147598_03118	NA	hypothetical protein
GUT_GENOME147598_03119	thpA_2	D-threitol-binding protein
GUT_GENOME147598_03120	NA	hypothetical protein
GUT_GENOME147598_03121	NA	hypothetical protein
GUT_GENOME147598_03122	NA	hypothetical protein
GUT_GENOME147598_03123	NA	hypothetical protein
GUT_GENOME147598_03124	NA	hypothetical protein
GUT_GENOME147598_03125	NA	hypothetical protein
GUT_GENOME147598_03126	NA	hypothetical protein
GUT_GENOME147598_03127	NA	hypothetical protein
GUT_GENOME147598_03128	NA	hypothetical protein
GUT_GENOME147598_03129	NA	IS5 family transposase ISKpn26
GUT_GENOME147598_03130	NA	hypothetical protein
GUT_GENOME147598_03131	NA	hypothetical protein
GUT_GENOME147598_03132	egtB_1	Hercynine oxygenase
GUT_GENOME147598_03133	egtB_2	Hercynine oxygenase
GUT_GENOME147598_03134	NA	hypothetical protein
GUT_GENOME147598_03135	NA	hypothetical protein
GUT_GENOME147598_03136	NA	hypothetical protein
GUT_GENOME147598_03137	NA	hypothetical protein
GUT_GENOME147598_03138	NA	IS5 family transposase IS903
GUT_GENOME147598_03139	NA	hypothetical protein
GUT_GENOME147598_03140	NA	hypothetical protein
GUT_GENOME147598_03141	NA	hypothetical protein
GUT_GENOME147598_03142	NA	hypothetical protein
GUT_GENOME147598_03143	NA	hypothetical protein
GUT_GENOME147598_03144	NA	hypothetical protein
GUT_GENOME147598_03145	NA	hypothetical protein
GUT_GENOME147598_03146	vgrG1	Actin cross-linking toxin VgrG1
GUT_GENOME147598_03147	NA	hypothetical protein
GUT_GENOME147598_03148	NA	hypothetical protein
GUT_GENOME147598_03149	NA	hypothetical protein
GUT_GENOME147598_03150	NA	hypothetical protein
GUT_GENOME147598_03151	NA	hypothetical protein
GUT_GENOME147598_03152	NA	hypothetical protein
GUT_GENOME147598_03153	rluA_2	Ribosomal large subunit pseudouridine synthase A
GUT_GENOME147598_03154	NA	hypothetical protein
GUT_GENOME147598_03155	cynR_3	HTH-type transcriptional regulator CynR
GUT_GENOME147598_03156	ais	Aconitate isomerase
GUT_GENOME147598_03157	kgtP_1	Alpha-ketoglutarate permease
GUT_GENOME147598_03158	pcpR_2	PCP degradation transcriptional activation protein
GUT_GENOME147598_03159	NA	hypothetical protein
GUT_GENOME147598_03160	pckA_1	Phosphoenolpyruvate carboxykinase (ATP)
GUT_GENOME147598_03161	yjiE	HTH-type transcriptional regulator YjiE
GUT_GENOME147598_03162	livF_5	High-affinity branched-chain amino acid transport ATP-binding protein LivF
GUT_GENOME147598_03163	glnQ_7	Glutamine transport ATP-binding protein GlnQ
GUT_GENOME147598_03164	NA	hypothetical protein
GUT_GENOME147598_03165	livH_2	High-affinity branched-chain amino acid transport system permease protein LivH
GUT_GENOME147598_03166	livJ_1	Leu/Ile/Val/Thr-binding protein
GUT_GENOME147598_03167	tdcE	PFL-like enzyme TdcE
GUT_GENOME147598_03168	tdcD	Propionate kinase
GUT_GENOME147598_03169	tdcC	Threonine/serine transporter TdcC
GUT_GENOME147598_03170	tdcB	L-threonine dehydratase catabolic TdcB
GUT_GENOME147598_03171	tsaR_2	HTH-type transcriptional regulator TsaR
GUT_GENOME147598_03172	NA	hypothetical protein
GUT_GENOME147598_03173	NA	hypothetical protein
GUT_GENOME147598_03174	NA	hypothetical protein
GUT_GENOME147598_03175	NA	hypothetical protein
GUT_GENOME147598_03176	NA	putative protein
GUT_GENOME147598_03177	NA	putative protein
GUT_GENOME147598_03178	NA	putative protein
GUT_GENOME147598_03179	treA	Periplasmic trehalase
GUT_GENOME147598_03180	fhuA_3	Ferrichrome outer membrane transporter/phage receptor
GUT_GENOME147598_03181	emtA	Endo-type membrane-bound lytic murein transglycosylase A
GUT_GENOME147598_03182	ldcA	Murein tetrapeptide carboxypeptidase
GUT_GENOME147598_03183	cvrA	K(+)/H(+) antiporter NhaP2
GUT_GENOME147598_03184	dadX	Alanine racemase%2C catabolic
GUT_GENOME147598_03185	dadA_2	D-amino acid dehydrogenase
GUT_GENOME147598_03186	NA	hypothetical protein
GUT_GENOME147598_03187	fadR	Fatty acid metabolism regulator protein
GUT_GENOME147598_03188	nhaB	Na(+)/H(+) antiporter NhaB
GUT_GENOME147598_03189	dsbB	Disulfide bond formation protein B
GUT_GENOME147598_03190	yeaR_1	putative protein YeaR
GUT_GENOME147598_03191	NA	hypothetical protein
GUT_GENOME147598_03192	ycgM	putative protein YcgM
GUT_GENOME147598_03193	ycgL	Protein YcgL
GUT_GENOME147598_03194	minC	Septum site-determining protein MinC
GUT_GENOME147598_03195	minD	Septum site-determining protein MinD
GUT_GENOME147598_03196	minE	Cell division topological specificity factor
GUT_GENOME147598_03197	rnd	Ribonuclease D
GUT_GENOME147598_03198	fadD	Long-chain-fatty-acid--CoA ligase
GUT_GENOME147598_03199	slp	Outer membrane protein slp
GUT_GENOME147598_03200	tsaB	tRNA threonylcarbamoyladenosine biosynthesis protein TsaB
GUT_GENOME147598_03201	dinG_2	putative ATP-dependent helicase DinG 
GUT_GENOME147598_03202	yabJ	2-iminobutanoate/2-iminopropanoate deaminase
GUT_GENOME147598_03203	NA	hypothetical protein
GUT_GENOME147598_03204	pabB	Aminodeoxychorismate synthase component 1
GUT_GENOME147598_03205	nudL	putative Nudix hydrolase NudL
GUT_GENOME147598_03206	sdaA	L-serine dehydratase 1
GUT_GENOME147598_03207	pdeD	putative cyclic di-GMP phosphodiesterase PdeD
GUT_GENOME147598_03208	NA	hypothetical protein
GUT_GENOME147598_03209	manX	PTS system mannose-specific EIIAB component
GUT_GENOME147598_03210	manY	PTS system mannose-specific EIIC component
GUT_GENOME147598_03211	manZ_3	PTS system mannose-specific EIID component
GUT_GENOME147598_03212	NA	hypothetical protein
GUT_GENOME147598_03213	mntP	putative manganese efflux pump MntP
GUT_GENOME147598_03214	rlmA	23S rRNA (guanine(745)-N(1))-methyltransferase
GUT_GENOME147598_03215	ftsI_2	Peptidoglycan D%2CD-transpeptidase FtsI
GUT_GENOME147598_03216	cspC	Cold shock-like protein CspC
GUT_GENOME147598_03217	NA	hypothetical protein
GUT_GENOME147598_03218	NA	hypothetical protein
GUT_GENOME147598_03219	kdgR_2	Transcriptional regulator KdgR
GUT_GENOME147598_03220	ribZ_1	Riboflavin transporter RibZ
GUT_GENOME147598_03221	htpX	Protease HtpX
GUT_GENOME147598_03222	prc	Tail-specific protease
GUT_GENOME147598_03223	proQ_1	RNA chaperone ProQ
GUT_GENOME147598_03224	msrC	Free methionine-R-sulfoxide reductase
