	ID	Name	Product
3251	GUT_GENOME144544_03251	yibL	putative protein YibL
3252	GUT_GENOME144544_03252	sadB	Inner membrane lipoprotein SadB
3253	GUT_GENOME144544_03253	upaG	Autotransporter adhesin UpaG
3254	GUT_GENOME144544_03254	lldP	L-lactate permease
3255	GUT_GENOME144544_03255	lldR_2	Putative L-lactate dehydrogenase operon regulatory protein
3256	GUT_GENOME144544_03256	lldD	L-lactate dehydrogenase
3257	GUT_GENOME144544_03257	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase
3258	GUT_GENOME144544_03258	cysE_2	Serine acetyltransferase
3259	GUT_GENOME144544_03259	gpsA	Glycerol-3-phosphate dehydrogenase [NAD(P)+]
3260	GUT_GENOME144544_03260	secB	Protein-export protein SecB
3261	GUT_GENOME144544_03261	grxC	Glutaredoxin 3
3262	GUT_GENOME144544_03262	yibN	putative protein YibN
3263	GUT_GENOME144544_03263	gpmI	2%2C3-bisphosphoglycerate-independent phosphoglycerate mutase
3264	GUT_GENOME144544_03264	envC	Murein hydrolase activator EnvC
3265	GUT_GENOME144544_03265	NA	hypothetical protein
3266	GUT_GENOME144544_03266	arnC_2	Undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
3267	GUT_GENOME144544_03267	tdh	L-threonine 3-dehydrogenase
3268	GUT_GENOME144544_03268	kbl	2-amino-3-ketobutyrate coenzyme A ligase
3269	GUT_GENOME144544_03269	hldD	ADP-L-glycero-D-manno-heptose-6-epimerase
3270	GUT_GENOME144544_03270	rfaF	ADP-heptose--LPS heptosyltransferase 2
3271	GUT_GENOME144544_03271	rfaC	Lipopolysaccharide heptosyltransferase 1
3272	GUT_GENOME144544_03272	rfaL	O-antigen ligase
3273	GUT_GENOME144544_03273	NA	hypothetical protein
3274	GUT_GENOME144544_03274	NA	hypothetical protein
3275	GUT_GENOME144544_03275	rfaY	Lipopolysaccharide core heptose(II) kinase RfaY
3276	GUT_GENOME144544_03276	NA	hypothetical protein
3277	GUT_GENOME144544_03277	NA	hypothetical protein
3278	GUT_GENOME144544_03278	gtf1_3	Glycosyltransferase Gtf1
3279	GUT_GENOME144544_03279	NA	hypothetical protein
3280	GUT_GENOME144544_03280	rfaP	Lipopolysaccharide core heptose(I) kinase RfaP
3281	GUT_GENOME144544_03281	rfaG	Lipopolysaccharide core biosynthesis protein RfaG
3282	GUT_GENOME144544_03282	rfaQ	Lipopolysaccharide core heptosyltransferase RfaQ
3283	GUT_GENOME144544_03283	waaA	3-deoxy-D-manno-octulosonic acid transferase
3284	GUT_GENOME144544_03284	coaD	Phosphopantetheine adenylyltransferase
3285	GUT_GENOME144544_03285	mutM	Formamidopyrimidine-DNA glycosylase
3286	GUT_GENOME144544_03286	rpmG	50S ribosomal protein L33
3287	GUT_GENOME144544_03287	rpmB	50S ribosomal protein L28
3288	GUT_GENOME144544_03288	NA	hypothetical protein
3289	GUT_GENOME144544_03289	coaBC	Coenzyme A biosynthesis bifunctional protein CoaBC
3290	GUT_GENOME144544_03290	dut	Deoxyuridine 5'-triphosphate nucleotidohydrolase
3291	GUT_GENOME144544_03291	slmA	Nucleoid occlusion factor SlmA
3292	GUT_GENOME144544_03292	NA	hypothetical protein
3293	GUT_GENOME144544_03293	pyrE	Orotate phosphoribosyltransferase
3294	GUT_GENOME144544_03294	rph	Ribonuclease PH
3295	GUT_GENOME144544_03295	NA	hypothetical protein
3296	GUT_GENOME144544_03296	NA	hypothetical protein
3297	GUT_GENOME144544_03297	NA	hypothetical protein
3298	GUT_GENOME144544_03298	ligB	DNA ligase B
3299	GUT_GENOME144544_03299	gmk	Guanylate kinase
3300	GUT_GENOME144544_03300	rpoZ	DNA-directed RNA polymerase subunit omega
3301	GUT_GENOME144544_03301	spoT	Bifunctional (p)ppGpp synthase/hydrolase SpoT
3302	GUT_GENOME144544_03302	trmH	tRNA (guanosine(18)-2'-O)-methyltransferase
3303	GUT_GENOME144544_03303	recG	ATP-dependent DNA helicase RecG
3304	GUT_GENOME144544_03304	gltS	Sodium/glutamate symporter
3305	GUT_GENOME144544_03305	xanP	Xanthine permease XanP
3306	GUT_GENOME144544_03306	NA	hypothetical protein
3307	GUT_GENOME144544_03307	NA	hypothetical protein
3308	GUT_GENOME144544_03308	mak_1	Fructokinase
3309	GUT_GENOME144544_03309	fbaA_3	putative fructose-bisphosphate aldolase
3310	GUT_GENOME144544_03310	kbaY_3	D-tagatose-1%2C6-bisphosphate aldolase subunit KbaY
3311	GUT_GENOME144544_03311	fruA_2	PTS system fructose-specific EIIB'BC component
3312	GUT_GENOME144544_03312	frwD_1	PTS system fructose-like EIIB component 3
3313	GUT_GENOME144544_03313	fruA_3	PTS system fructose-specific EIIABC component
3314	GUT_GENOME144544_03314	manR	Transcriptional regulator ManR
3315	GUT_GENOME144544_03315	yicI	Alpha-xylosidase
3316	GUT_GENOME144544_03316	yicJ_2	Inner membrane symporter YicJ
3317	GUT_GENOME144544_03317	NA	tRNA-SeC(tca)
3318	GUT_GENOME144544_03318	NA	hypothetical protein
3319	GUT_GENOME144544_03319	setC	Sugar efflux transporter C
3320	GUT_GENOME144544_03320	yicL	putative inner membrane transporter YicL
3321	GUT_GENOME144544_03321	nlpA	Lipoprotein 28
3322	GUT_GENOME144544_03322	NA	hypothetical protein
3323	GUT_GENOME144544_03323	sicA_2	Chaperone protein SicA
3324	GUT_GENOME144544_03324	NA	hypothetical protein
3325	GUT_GENOME144544_03325	NA	hypothetical protein
3326	GUT_GENOME144544_03326	NA	hypothetical protein
3327	GUT_GENOME144544_03327	NA	hypothetical protein
3328	GUT_GENOME144544_03328	hilA_2	Transcriptional regulator HilA
3329	GUT_GENOME144544_03329	NA	hypothetical protein
3330	GUT_GENOME144544_03330	nepI	Purine ribonucleoside efflux pump NepI
3331	GUT_GENOME144544_03331	NA	hypothetical protein
3332	GUT_GENOME144544_03332	NA	hypothetical protein
3333	GUT_GENOME144544_03333	NA	hypothetical protein
3334	GUT_GENOME144544_03334	adeQ	Adenine permease AdeQ
3335	GUT_GENOME144544_03335	ade	Adenine deaminase
3336	GUT_GENOME144544_03336	uhpT	Hexose-6-phosphate:phosphate antiporter
3337	GUT_GENOME144544_03337	uhpC_2	Membrane sensor protein UhpC
3338	GUT_GENOME144544_03338	uhpB	Signal transduction histidine-protein kinase/phosphatase UhpB
3339	GUT_GENOME144544_03339	uhpA	Transcriptional regulatory protein UhpA
3340	GUT_GENOME144544_03340	NA	hypothetical protein
3341	GUT_GENOME144544_03341	NA	hypothetical protein
3342	GUT_GENOME144544_03342	ilvN	Acetolactate synthase isozyme 1 small subunit
3343	GUT_GENOME144544_03343	ilvB	Acetolactate synthase isozyme 1 large subunit
3344	GUT_GENOME144544_03344	tisB	Small toxic protein TisB
3345	GUT_GENOME144544_03345	emrD	Multidrug resistance protein D
3346	GUT_GENOME144544_03346	NA	hypothetical protein
3347	GUT_GENOME144544_03347	yidG	Inner membrane protein YidG
3348	GUT_GENOME144544_03348	yidH	Inner membrane protein YidH
3349	GUT_GENOME144544_03349	yidI	Inner membrane protein YidI
3350	GUT_GENOME144544_03350	betC	Choline-sulfatase
3351	GUT_GENOME144544_03351	yidK	putative symporter YidK
3352	GUT_GENOME144544_03352	rhaR_4	HTH-type transcriptional activator RhaR
3353	GUT_GENOME144544_03353	aglB	6-phospho-alpha-glucosidase
3354	GUT_GENOME144544_03354	malP_3	PTS system maltose-specific EIICB component
3355	GUT_GENOME144544_03355	mngR_3	Mannosyl-D-glycerate transport/metabolism system repressor MngR
3356	GUT_GENOME144544_03356	aspT_2	Aspartate/alanine antiporter
3357	GUT_GENOME144544_03357	ibpB	Small heat shock protein IbpB
3358	GUT_GENOME144544_03358	ibpA	Small heat shock protein IbpA
3359	GUT_GENOME144544_03359	NA	hypothetical protein
3360	GUT_GENOME144544_03360	NA	hypothetical protein
3361	GUT_GENOME144544_03361	cbrA	Protein CbrA
3362	GUT_GENOME144544_03362	dgoT	D-galactonate transporter
3363	GUT_GENOME144544_03363	dgoD	D-galactonate dehydratase
3364	GUT_GENOME144544_03364	dgoA_1	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
3365	GUT_GENOME144544_03365	dgoK1_1	putative 2-dehydro-3-deoxygalactonokinase DgoK1
3366	GUT_GENOME144544_03366	lutR	HTH-type transcriptional regulator LutR
3367	GUT_GENOME144544_03367	NA	hypothetical protein
3368	GUT_GENOME144544_03368	yidA	Sugar phosphatase YidA
3369	GUT_GENOME144544_03369	NA	hypothetical protein
3370	GUT_GENOME144544_03370	gyrB	DNA gyrase subunit B
3371	GUT_GENOME144544_03371	recF_2	DNA replication and repair protein RecF
3372	GUT_GENOME144544_03372	dnaN	Beta sliding clamp
3373	GUT_GENOME144544_03373	dnaA	Chromosomal replication initiator protein DnaA
3374	GUT_GENOME144544_03374	rpmH	50S ribosomal protein L34
3375	GUT_GENOME144544_03375	rnpA	Ribonuclease P protein component
3376	GUT_GENOME144544_03376	yidC	Membrane protein insertase YidC
3377	GUT_GENOME144544_03377	mnmE	tRNA modification GTPase MnmE
3378	GUT_GENOME144544_03378	tnaA	Tryptophanase
3379	GUT_GENOME144544_03379	tnaB	Low affinity tryptophan permease
3380	GUT_GENOME144544_03380	mdtL	Multidrug resistance protein MdtL
3381	GUT_GENOME144544_03381	yidZ	HTH-type transcriptional regulator YidZ
3382	GUT_GENOME144544_03382	NA	hypothetical protein
3383	GUT_GENOME144544_03383	chrR	Quinone reductase
3384	GUT_GENOME144544_03384	adeP	Adenine permease AdeP
3385	GUT_GENOME144544_03385	yieH	6-phosphogluconate phosphatase
3386	GUT_GENOME144544_03386	NA	hypothetical protein
3387	GUT_GENOME144544_03387	NA	hypothetical protein
3388	GUT_GENOME144544_03388	NA	hypothetical protein
3389	GUT_GENOME144544_03389	NA	hypothetical protein
3390	GUT_GENOME144544_03390	phoU	Phosphate-specific transport system accessory protein PhoU
3391	GUT_GENOME144544_03391	pstB	Phosphate import ATP-binding protein PstB
3392	GUT_GENOME144544_03392	pstA	Phosphate transport system permease protein PstA
3393	GUT_GENOME144544_03393	pstC	Phosphate transport system permease protein PstC
3394	GUT_GENOME144544_03394	pstS	Phosphate-binding protein PstS
3395	GUT_GENOME144544_03395	lpfD	putative minor fimbrial subunit LpfD
3396	GUT_GENOME144544_03396	elfC_2	putative outer membrane usher protein ElfC
3397	GUT_GENOME144544_03397	focC_2	Chaperone protein FocC
3398	GUT_GENOME144544_03398	fimA_2	Type-1 fimbrial protein%2C A chain
3399	GUT_GENOME144544_03399	glmS_2	Glutamine--fructose-6-phosphate aminotransferase [isomerizing]
3400	GUT_GENOME144544_03400	glmU	Bifunctional protein GlmU
3401	GUT_GENOME144544_03401	atpC	ATP synthase epsilon chain
3402	GUT_GENOME144544_03402	atpD	ATP synthase subunit beta
3403	GUT_GENOME144544_03403	atpG	ATP synthase gamma chain
3404	GUT_GENOME144544_03404	atpA	ATP synthase subunit alpha
3405	GUT_GENOME144544_03405	atpH	ATP synthase subunit delta
3406	GUT_GENOME144544_03406	atpF	ATP synthase subunit b
3407	GUT_GENOME144544_03407	atpE	ATP synthase subunit c
3408	GUT_GENOME144544_03408	atpB	ATP synthase subunit a
3409	GUT_GENOME144544_03409	atpI	ATP synthase protein I
3410	GUT_GENOME144544_03410	rsmG	Ribosomal RNA small subunit methyltransferase G
3411	GUT_GENOME144544_03411	mnmG	tRNA uridine 5-carboxymethylaminomethyl modification enzyme MnmG
3412	GUT_GENOME144544_03412	mioC	Protein MioC
3413	GUT_GENOME144544_03413	asnC	Regulatory protein AsnC
3414	GUT_GENOME144544_03414	asnA	Aspartate--ammonia ligase
3415	GUT_GENOME144544_03415	viaA	Protein ViaA
3416	GUT_GENOME144544_03416	ravA	ATPase RavA
3417	GUT_GENOME144544_03417	kup	Low affinity potassium transport system protein kup
3418	GUT_GENOME144544_03418	rbsD	D-ribose pyranase
3419	GUT_GENOME144544_03419	rbsA_2	Ribose import ATP-binding protein RbsA
3420	GUT_GENOME144544_03420	rbsC_4	Ribose import permease protein RbsC
3421	GUT_GENOME144544_03421	rbsB_2	Ribose import binding protein RbsB
3422	GUT_GENOME144544_03422	rbsK	Ribokinase
3423	GUT_GENOME144544_03423	rbsR_1	Ribose operon repressor
3424	GUT_GENOME144544_03424	hsrA	putative transport protein HsrA
3425	GUT_GENOME144544_03425	nanR_2	Transcriptional regulator NanR
3426	GUT_GENOME144544_03426	NA	16S ribosomal RNA
3427	GUT_GENOME144544_03427	NA	tRNA-Glu(ttc)
3428	GUT_GENOME144544_03428	NA	23S ribosomal RNA
3429	GUT_GENOME144544_03429	NA	5S ribosomal RNA
3430	GUT_GENOME144544_03430	NA	tRNA-Asp(gtc)
3431	GUT_GENOME144544_03431	NA	tRNA-Trp(cca)
3432	GUT_GENOME144544_03432	hdfR_2	HTH-type transcriptional regulator HdfR
3433	GUT_GENOME144544_03433	NA	hypothetical protein
3434	GUT_GENOME144544_03434	comM_1	Competence protein ComM
3435	GUT_GENOME144544_03435	comM_2	Competence protein ComM
3436	GUT_GENOME144544_03436	ilvG	Acetolactate synthase isozyme 2 large subunit
3437	GUT_GENOME144544_03437	ilvM	Acetolactate synthase isozyme 2 small subunit
3438	GUT_GENOME144544_03438	ilvE	Branched-chain-amino-acid aminotransferase
3439	GUT_GENOME144544_03439	ilvD	Dihydroxy-acid dehydratase
3440	GUT_GENOME144544_03440	ilvA	L-threonine dehydratase biosynthetic IlvA
3441	GUT_GENOME144544_03441	gltC	HTH-type transcriptional regulator GltC
3442	GUT_GENOME144544_03442	ilvC	Ketol-acid reductoisomerase (NADP(+))
3443	GUT_GENOME144544_03443	gntR_2	putative D-xylose utilization operon transcriptional repressor
3444	GUT_GENOME144544_03444	kdgK_3	2-dehydro-3-deoxygluconokinase
3445	GUT_GENOME144544_03445	proA_2	4-hydroxy-4-methyl-2-oxoglutarate aldolase/4-carboxy-4-hydroxy-2-oxoadipate aldolase
3446	GUT_GENOME144544_03446	NA	Hydroxypyruvate reductase
3447	GUT_GENOME144544_03447	ttuB_2	Putative tartrate transporter
3448	GUT_GENOME144544_03448	ppiC	Peptidyl-prolyl cis-trans isomerase C
3449	GUT_GENOME144544_03449	rep	ATP-dependent DNA helicase Rep
3450	GUT_GENOME144544_03450	gppA	Guanosine-5'-triphosphate%2C3'-diphosphate pyrophosphatase
3451	GUT_GENOME144544_03451	rhlB	ATP-dependent RNA helicase RhlB
3452	GUT_GENOME144544_03452	trxA	Thioredoxin 1
3453	GUT_GENOME144544_03453	rho	Transcription termination factor Rho
3454	GUT_GENOME144544_03454	wecA	Undecaprenyl-phosphate alpha-N-acetylglucosaminyl 1-phosphate transferase
3455	GUT_GENOME144544_03455	wzzE	ECA polysaccharide chain length modulation protein
3456	GUT_GENOME144544_03456	wecB_2	UDP-N-acetylglucosamine 2-epimerase
3457	GUT_GENOME144544_03457	wecC_2	UDP-N-acetyl-D-mannosamine dehydrogenase
3458	GUT_GENOME144544_03458	rffG	dTDP-glucose 4%2C6-dehydratase 2
3459	GUT_GENOME144544_03459	rffH	Glucose-1-phosphate thymidylyltransferase 2
3460	GUT_GENOME144544_03460	wecD	dTDP-fucosamine acetyltransferase
3461	GUT_GENOME144544_03461	wecE	dTDP-4-amino-4%2C6-dideoxygalactose transaminase
3462	GUT_GENOME144544_03462	wzxE	Lipid III flippase
3463	GUT_GENOME144544_03463	wecF_1	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
3464	GUT_GENOME144544_03464	wecF_2	TDP-N-acetylfucosamine:lipid II N-acetylfucosaminyltransferase
3465	GUT_GENOME144544_03465	wzyE	putative ECA polymerase
3466	GUT_GENOME144544_03466	wecG	UDP-N-acetyl-D-mannosaminuronic acid transferase
3467	GUT_GENOME144544_03467	yifK	putative transport protein YifK
3468	GUT_GENOME144544_03468	NA	tRNA-Arg(ccg)
3469	GUT_GENOME144544_03469	NA	tRNA-His(gtg)
3470	GUT_GENOME144544_03470	NA	tRNA-Leu(cag)
3471	GUT_GENOME144544_03471	NA	tRNA-Pro(tgg)
3472	GUT_GENOME144544_03472	chuR_2	Anaerobic sulfatase-maturating enzyme
3473	GUT_GENOME144544_03473	NA	hypothetical protein
3474	GUT_GENOME144544_03474	hemY	Protein HemY
3475	GUT_GENOME144544_03475	hemX	Protein HemX
3476	GUT_GENOME144544_03476	hemD	Uroporphyrinogen-III synthase
3477	GUT_GENOME144544_03477	hemC	Porphobilinogen deaminase
3478	GUT_GENOME144544_03478	cyaA	Adenylate cyclase
3479	GUT_GENOME144544_03479	cyaY	Iron-sulfur cluster assembly protein CyaY
3480	GUT_GENOME144544_03480	NA	hypothetical protein
3481	GUT_GENOME144544_03481	NA	hypothetical protein
3482	GUT_GENOME144544_03482	NA	hypothetical protein
3483	GUT_GENOME144544_03483	dapF	Diaminopimelate epimerase
3484	GUT_GENOME144544_03484	NA	hypothetical protein
3485	GUT_GENOME144544_03485	xerC_1	Tyrosine recombinase XerC
3486	GUT_GENOME144544_03486	yigB	5-amino-6-(5-phospho-D-ribitylamino)uracil phosphatase YigB
3487	GUT_GENOME144544_03487	uvrD	DNA helicase II
3488	GUT_GENOME144544_03488	salL	Adenosyl-chloride synthase
3489	GUT_GENOME144544_03489	NA	hypothetical protein
3490	GUT_GENOME144544_03490	corA	Magnesium transport protein CorA
3491	GUT_GENOME144544_03491	NA	hypothetical protein
3492	GUT_GENOME144544_03492	NA	hypothetical protein
3493	GUT_GENOME144544_03493	NA	hypothetical protein
3494	GUT_GENOME144544_03494	yigG	Inner membrane protein YigG
3495	GUT_GENOME144544_03495	rarD	Protein RarD
3496	GUT_GENOME144544_03496	NA	hypothetical protein
3497	GUT_GENOME144544_03497	pldA	Phospholipase A1
3498	GUT_GENOME144544_03498	recQ	ATP-dependent DNA helicase RecQ
3499	GUT_GENOME144544_03499	rhtC_1	Threonine efflux protein
3500	GUT_GENOME144544_03500	rhtB	Homoserine/homoserine lactone efflux protein
3501	GUT_GENOME144544_03501	pldB	Lysophospholipase L2
3502	GUT_GENOME144544_03502	yigL	Pyridoxal phosphate phosphatase YigL
3503	GUT_GENOME144544_03503	NA	hypothetical protein
3504	GUT_GENOME144544_03504	metR	HTH-type transcriptional regulator MetR
3505	GUT_GENOME144544_03505	metE	5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase
3506	GUT_GENOME144544_03506	yahB_2	putative HTH-type transcriptional regulator YahB
3507	GUT_GENOME144544_03507	codB_1	Cytosine permease
3508	GUT_GENOME144544_03508	atzF	Allophanate hydrolase
3509	GUT_GENOME144544_03509	arcC1_2	Carbamate kinase 1
3510	GUT_GENOME144544_03510	NA	hypothetical protein
3511	GUT_GENOME144544_03511	fdrA_1	Protein FdrA
3512	GUT_GENOME144544_03512	NA	hypothetical protein
3513	GUT_GENOME144544_03513	rutB_2	Peroxyureidoacrylate/ureidoacrylate amidohydrolase RutB
3514	GUT_GENOME144544_03514	NA	hypothetical protein
3515	GUT_GENOME144544_03515	clcD	Carboxymethylenebutenolidase
3516	GUT_GENOME144544_03516	udp	Uridine phosphorylase
3517	GUT_GENOME144544_03517	NA	hypothetical protein
3518	GUT_GENOME144544_03518	NA	hypothetical protein
3519	GUT_GENOME144544_03519	NA	hypothetical protein
3520	GUT_GENOME144544_03520	dgoA_2	2-dehydro-3-deoxy-6-phosphogalactonate aldolase
3521	GUT_GENOME144544_03521	dgoK1_2	putative 2-dehydro-3-deoxygalactonokinase DgoK1
3522	GUT_GENOME144544_03522	kdgR_2	Transcriptional regulator KdgR
3523	GUT_GENOME144544_03523	NA	hypothetical protein
3524	GUT_GENOME144544_03524	ubiE	Ubiquinone/menaquinone biosynthesis C-methyltransferase UbiE
3525	GUT_GENOME144544_03525	NA	hypothetical protein
3526	GUT_GENOME144544_03526	ubiB	putative protein kinase UbiB
3527	GUT_GENOME144544_03527	tatA	Sec-independent protein translocase protein TatA
3528	GUT_GENOME144544_03528	tatB	Sec-independent protein translocase protein TatB
3529	GUT_GENOME144544_03529	tatC	Sec-independent protein translocase protein TatC
3530	GUT_GENOME144544_03530	tatD	3'-5' ssDNA/RNA exonuclease TatD
3531	GUT_GENOME144544_03531	rfaH	Transcription antitermination protein RfaH
3532	GUT_GENOME144544_03532	ubiD	3-octaprenyl-4-hydroxybenzoate carboxy-lyase
3533	GUT_GENOME144544_03533	fre	NAD(P)H-flavin reductase
3534	GUT_GENOME144544_03534	fadA	3-ketoacyl-CoA thiolase FadA
3535	GUT_GENOME144544_03535	fadB	Fatty acid oxidation complex subunit alpha
3536	GUT_GENOME144544_03536	pepQ	Xaa-Pro dipeptidase
3537	GUT_GENOME144544_03537	yigZ	IMPACT family member YigZ
3538	GUT_GENOME144544_03538	trkH	Trk system potassium uptake protein TrkH
3539	GUT_GENOME144544_03539	hemG	Protoporphyrinogen IX dehydrogenase [menaquinone]
3540	GUT_GENOME144544_03540	NA	16S ribosomal RNA
3541	GUT_GENOME144544_03541	NA	tRNA-Ile(gat)
3542	GUT_GENOME144544_03542	NA	tRNA-Ala(tgc)
3543	GUT_GENOME144544_03543	NA	23S ribosomal RNA
3544	GUT_GENOME144544_03544	NA	5S ribosomal RNA
3545	GUT_GENOME144544_03545	mobB	Molybdopterin-guanine dinucleotide biosynthesis adapter protein
3546	GUT_GENOME144544_03546	mobA	Molybdenum cofactor guanylyltransferase
3547	GUT_GENOME144544_03547	yihD	Protein YihD
3548	GUT_GENOME144544_03548	srkA	Stress response kinase A
3549	GUT_GENOME144544_03549	dsbA	Thiol:disulfide interchange protein DsbA
3550	GUT_GENOME144544_03550	ydgA_2	Protein YdgA
3551	GUT_GENOME144544_03551	yihG	putative acyltransferase YihG
3552	GUT_GENOME144544_03552	polA	DNA polymerase I
3553	GUT_GENOME144544_03553	engB	putative GTP-binding protein EngB
3554	GUT_GENOME144544_03554	yihI	Der GTPase-activating protein YihI
3555	GUT_GENOME144544_03555	hemN_2	Oxygen-independent coproporphyrinogen III oxidase
3556	GUT_GENOME144544_03556	NA	IS110 family transposase IS621
3557	GUT_GENOME144544_03557	yshB	putative protein YshB
3558	GUT_GENOME144544_03558	glnG	DNA-binding transcriptional regulator NtrC
3559	GUT_GENOME144544_03559	glnL	Sensory histidine kinase/phosphatase NtrB
3560	GUT_GENOME144544_03560	glnA	Glutamine synthetase
3561	GUT_GENOME144544_03561	typA	GTP-binding protein TypA/BipA
3562	GUT_GENOME144544_03562	phnR	Putative transcriptional regulator of 2-aminoethylphosphonate degradation operons
3563	GUT_GENOME144544_03563	NA	hypothetical protein
